accommodates,bedrooms,bathrooms,beds,room_type,neighbourhood,log_price
2,0.0,1.0,1.0,Entire home/apt,Hamilton Heights,4.9698133
2,2.0,1.0,1.0,Private room,East Boston,4.158883083
2,1.0,2.0,1.0,Private room,Williamsburg,4.584967479
1,1.0,1.0,1.0,Private room,Greenpoint,3.713572067
4,1.0,1.0,3.0,Private room,Bridgeport,4.094344562
2,1.0,1.0,1.0,Private room,East Flatbush,3.912023005
1,1.0,1.0,2.0,Shared room,Mid-Wilshire,3.401197382
1,1.0,1.0,1.0,Private room,Bay Ridge,3.80666249
2,1.0,2.0,1.0,Private room,Fordham,3.80666249
1,1.0,1.0,1.0,Private room,Bedford-Stuyvesant,3.688879454
2,1.0,1.0,2.0,Entire home/apt,Upper West Side,4.941642423
7,2.0,1.0,4.0,Entire home/apt,East Harlem,5.476463552
2,1.0,1.0,1.0,Private room,Bedford-Stuyvesant,4.49980967
2,1.0,1.0,1.0,Private room,Monrovia,3.912023005
2,1.0,1.0,1.0,Entire home/apt,Hayes Valley,5.857933154
2,1.0,1.0,1.0,Private room,Fort Greene,4.442651256
6,2.0,1.0,3.0,Entire home/apt,Upper West Side,5.231108617
4,1.0,1.0,2.0,Shared room,Williamsburg,5.010635294
2,0.0,1.0,1.0,Entire home/apt,Richmond District,5.38907173
1,1.0,1.0,1.0,Private room,Jackson Heights,3.688879454
2,1.0,1.0,1.0,Private room,Williamsburg,5.010635294
4,1.0,1.0,3.0,Private room,Hollywood Hills,4.672828834
3,1.0,1.0,1.0,Entire home/apt,Dupont Circle,4.564348191
8,3.0,1.0,4.0,Entire home/apt,Shaw,5.703782475
4,2.0,1.0,2.0,Entire home/apt,Lower Haight,5.393627546
2,0.0,1.0,1.0,Entire home/apt,Upper East Side,4.86753445
2,1.0,1.0,1.0,Private room,West Village,4.605170186
2,0.0,1.0,1.0,Entire home/apt,Harlem,4.828313737
8,2.0,1.0,4.0,Entire home/apt,The Castro,5.293304825
3,1.0,1.0,1.0,Entire home/apt,West Hollywood,5.241747015
2,1.0,1.0,1.0,Private room,West Adams,4.007333185
4,1.0,1.0,2.0,Entire home/apt,Mid-Wilshire,5.241747015
5,2.0,1.0,2.0,Entire home/apt,West Hollywood,5.117993812
3,1.0,1.0,2.0,Entire home/apt,East Harlem,4.86753445
16,5.0,4.0,9.0,Entire home/apt,Laurel Canyon,6.678342115
2,1.0,1.0,1.0,Private room,Washington Heights,3.713572067
1,1.0,1.0,1.0,Private room,Brookland,3.33220451
2,1.0,1.0,2.0,Entire home/apt,West Village,5.521460918
2,1.0,1.0,1.0,Private room,River North,5.293304825
5,2.0,1.0,3.0,Private room,Flatbush,5.298317367
2,1.0,1.0,1.0,Private room,Williamsburg,4.574710979
1,1.0,1.0,1.0,Private room,Hollywood Hills,3.784189634
3,2.0,1.0,2.0,Entire home/apt,Williamsburg,5.247024072
10,4.0,3.5,5.0,Entire home/apt,Hollywood Hills,6.678342115
2,2.0,1.0,2.0,Entire home/apt,Greenpoint,4.86753445
4,1.0,1.0,3.0,Private room,Brighton Beach,4.17438727
1,1.0,1.0,1.0,Shared room,Fenway/Kenmore,3.912023005
4,1.0,1.0,1.0,Entire home/apt,Sunnyside,4.49980967
6,2.0,1.0,2.0,Entire home/apt,Gramercy Park,5.991464547
10,3.0,1.0,6.0,Entire home/apt,Lakeshore,6.684611728
1,1.0,1.5,1.0,Private room,Williamsburg,3.912023005
4,1.0,1.0,3.0,Entire home/apt,Harlem,4.859812404
1,1.0,1.0,1.0,Private room,Gardena,3.401197382
6,3.0,1.5,3.0,Entire home/apt,Lower East Side,5.703782475
3,0.0,1.0,1.0,Entire home/apt,Upper East Side,4.86753445
5,3.0,2.0,3.0,Entire home/apt,Venice,6.214608098
4,1.0,1.0,1.0,Entire home/apt,Prospect Heights,4.744932128
3,1.0,1.0,1.0,Entire home/apt,Financial District,4.605170186
2,1.0,1.0,1.0,Private room,Lower East Side,4.465908119
1,1.0,1.0,1.0,Private room,Woodside,4.234106505
6,2.0,1.0,3.0,Entire home/apt,Upper West Side,5.164785974
1,1.0,1.0,1.0,Private room,Bushwick,3.688879454
2,1.0,1.0,1.0,Private room,South LA,3.688879454
2,1.0,1.0,1.0,Private room,Harlem,4.605170186
3,1.0,1.0,1.0,Entire home/apt,Judiciary Square,4.859812404
2,1.0,1.0,1.0,Entire home/apt,Potrero Hill,5.298317367
4,1.0,1.0,1.0,Entire home/apt,Hollywood,4.442651256
3,1.0,1.0,1.0,Entire home/apt,Greenwich Village,4.941642423
2,1.0,2.0,1.0,Private room,Williamsburg,4.934473933
5,0.0,2.0,3.0,Private room,Sunset Park,4.094344562
2,1.0,2.0,1.0,Entire home/apt,Mid-Wilshire,4.905274778
2,1.0,1.0,1.0,Private room,Lakeview,4.553876892
5,2.0,1.0,2.0,Entire home/apt,Boyle Heights,5.010635294
1,1.0,1.0,1.0,Private room,Williamsburg,3.951243719
8,3.0,2.5,4.0,Entire home/apt,Venice,5.942799375
2,1.0,1.0,1.0,Private room,Western Addition/NOPA,5.010635294
3,1.0,1.0,1.0,Entire home/apt,Long Island City,5.416100402
1,4.0,1.0,1.0,Private room,Morningside Heights,4.094344562
3,1.0,1.0,2.0,Private room,Cow Hollow,5.521460918
5,2.0,2.0,3.0,Entire home/apt,Hollywood,5.247024072
2,0.0,1.0,1.0,Entire home/apt,Echo Park,4.65396035
2,1.0,1.0,1.0,Shared room,South LA,3.401197382
5,2.0,1.0,4.0,Entire home/apt,Astoria,4.86753445
8,2.0,2.5,5.0,Entire home/apt,Midtown,6.956545443
2,1.0,1.0,1.0,Private room,Edgewood,4.094344562
2,1.0,1.0,1.0,Private room,Richmond Hill,3.988984047
4,1.0,1.0,2.0,Entire home/apt,East Harlem,4.744932128
2,1.0,1.0,1.0,Entire home/apt,Noe Valley,4.941642423
2,1.0,2.0,1.0,Private room,Morningside Heights,4.406719247
4,1.0,1.0,1.0,Entire home/apt,Hell's Kitchen,5.192956851
2,0.0,1.0,2.0,Entire home/apt,El Sereno,3.988984047
2,0.0,1.0,1.0,Private room,Downtown,4.477336814
2,1.0,1.0,1.0,Entire home/apt,Upper East Side,5.521460918
2,0.0,1.0,1.0,Entire home/apt,Back Bay,4.859812404
5,2.0,1.0,2.0,Entire home/apt,Crown Heights,5.697093487
4,0.0,1.0,1.0,Entire home/apt,Crown Heights,3.931825633
2,1.0,1.0,1.0,Private room,Western Addition/NOPA,4.997212274
1,1.0,1.0,1.0,Private room,Bushwick,3.688879454
2,1.0,1.0,1.0,Private room,West Hollywood,4.691347882
2,1.0,1.0,1.0,Private room,Bushwick,4.442651256
2,1.0,2.0,1.0,Entire home/apt,Kalorama,4.744932128
8,4.0,1.5,4.0,Entire home/apt,Telegraph Hill,7.313220387
2,1.0,1.0,1.0,Private room,Long Beach,4.356708827
2,1.0,1.0,1.0,Private room,Hamilton Heights,4.219507705
4,1.0,1.0,1.0,Private room,Brookland,4.060443011
2,0.0,1.0,1.0,Entire home/apt,Haight-Ashbury,4.96284463
2,0.0,1.0,1.0,Entire home/apt,Bushwick,4.317488114
2,1.0,1.0,1.0,Private room,Bucktown,4.007333185
3,1.0,1.0,1.0,Entire home/apt,Jamaica,4.442651256
2,1.0,1.0,1.0,Entire home/apt,Logan Circle,4.59511985
6,2.0,1.0,3.0,Entire home/apt,Upper West Side,4.59511985
10,4.0,2.0,4.0,Entire home/apt,Williamsburg,5.700443573
2,1.0,1.0,1.0,Private room,Times Square/Theatre District,5.187385806
2,1.0,1.0,1.0,Private room,Adams Morgan,4.553876892
2,1.0,1.0,1.0,Private room,Williamsburg,4.48863637
2,1.0,1.0,1.0,Private room,Astoria,4.17438727
2,1.0,1.0,1.0,Entire home/apt,Pacific Palisades,4.852030264
2,1.0,1.0,1.0,Entire home/apt,Gold Coast,3.63758616
4,1.0,1.0,2.0,Entire home/apt,Potrero Hill,5.926926026
2,1.0,1.0,1.0,Private room,Lakeview,6.214608098
2,1.0,1.0,1.0,Private room,SoMa,4.605170186
4,2.0,1.0,2.0,Entire home/apt,Williamsburg,5.521460918
4,1.0,1.0,1.0,Entire home/apt,Outer Sunset,4.976733742
12,5.0,4.5,6.0,Entire home/apt,Cahuenga Pass,7.494986234
1,1.0,1.0,1.0,Private room,Hollywood Hills,4.787491743
1,1.0,2.0,1.0,Private room,Eastland Gardens,3.258096538
2,0.0,1.0,1.0,Entire home/apt,Columbia Heights,4.828313737
2,1.0,1.0,1.0,Private room,Washington Heights,4.382026635
4,2.0,1.0,2.0,Entire home/apt,Western Addition/NOPA,5.323009979
2,0.0,1.0,1.0,Entire home/apt,Fort Greene,5.010635294
3,0.0,1.0,1.0,Entire home/apt,Logan Circle,6.212606096
9,3.0,2.0,4.0,Private room,Glendale,5.068904202
2,1.0,1.0,1.0,Private room,North Hollywood,4.077537444
1,1.0,1.0,2.0,Private room,Morningside Heights,4.204692619
2,1.0,1.0,1.0,Private room,North Beach,4.605170186
2,1.0,1.0,1.0,Entire home/apt,Silver Lake,4.605170186
2,1.0,1.0,1.0,Private room,Redondo Beach,4.442651256
2,1.0,1.5,1.0,Private room,Bedford-Stuyvesant,4.317488114
4,1.0,1.0,2.0,Entire home/apt,Westwood,5.068904202
4,1.0,1.0,2.0,Private room,Wrigleyville,4.49980967
2,1.0,2.0,1.0,Private room,Mission District,4.17438727
2,1.0,1.0,1.0,Entire home/apt,Lower East Side,4.700480366
8,3.0,1.0,4.0,Entire home/apt,Harlem,5.164785974
8,1.0,1.0,5.0,Shared room,Upper West Side,4.060443011
3,2.0,1.5,2.0,Entire home/apt,Santa Monica,6.476972363
2,1.0,1.0,1.0,Private room,Woodland Hills/Warner Center,4.17438727
2,1.0,1.0,1.0,Private room,Hell's Kitchen,4.828313737
2,1.0,2.0,1.0,Private room,Harlem,4.094344562
4,2.0,1.0,3.0,Entire home/apt,East Village,5.38907173
4,2.0,1.0,2.0,Entire home/apt,Culver City,4.787491743
2,1.0,1.0,1.0,Private room,Upper West Side,4.406719247
5,1.0,1.0,2.0,Entire home/apt,Morningside Heights,4.86753445
6,2.0,1.0,3.0,Entire home/apt,South LA,5.521460918
4,2.0,2.0,4.0,Entire home/apt,Upper West Side,6.204557763
1,1.0,1.0,1.0,Private room,Greenwich Village,4.65396035
2,1.0,3.0,1.0,Private room,Topanga,4.672828834
6,2.0,1.0,5.0,Entire home/apt,Venice,5.501258211
2,1.0,1.0,1.0,Entire home/apt,Southwest Waterfront,3.555348061
2,1.0,1.0,1.0,Private room,Union Square,4.59511985
1,1.0,1.0,1.0,Entire home/apt,Hollywood,4.553876892
2,1.0,1.0,1.0,Private room,Bushwick,4.007333185
1,0.0,1.0,1.0,Private room,Astoria,3.912023005
5,1.0,1.0,3.0,Entire home/apt,Astoria,4.905274778
4,2.0,1.0,2.0,Entire home/apt,Greenpoint,5.164785974
1,3.0,1.0,1.0,Private room,Jamaica,3.688879454
4,1.0,1.0,2.0,Entire home/apt,Hollywood,4.691347882
1,1.0,2.0,1.0,Private room,Mission District,4.48863637
6,3.0,1.0,3.0,Entire home/apt,Lakeview,5.991464547
2,0.0,1.0,1.0,Entire home/apt,Upper West Side,5.010635294
4,1.0,1.0,2.0,Entire home/apt,West Hollywood,5.043425117
4,2.0,1.0,2.0,Entire home/apt,The Rockaways,4.465908119
4,1.0,1.0,4.0,Private room,East Harlem,4.382026635
2,1.0,1.0,1.0,Private room,Elmhurst,4.007333185
2,1.0,1.0,1.0,Entire home/apt,Murray Hill,5.293304825
1,2.0,1.0,1.0,Private room,Forest Hills,4.094344562
5,1.0,1.0,1.0,Entire home/apt,Battery Park City,5.272999559
4,1.0,1.0,2.0,Private room,Cathedral Heights,4.605170186
2,1.0,1.0,1.0,Entire home/apt,Clinton Hill,4.844187086
2,1.0,1.0,1.0,Private room,Mid-Wilshire,3.871201011
6,1.0,1.0,4.0,Private room,Hollywood Hills,4.691347882
2,1.0,1.0,2.0,Entire home/apt,Atwater Village,4.418840608
4,1.0,2.0,2.0,Private room,Chinatown,5.393627546
2,0.0,1.0,1.0,Entire home/apt,Logan Circle,5.010635294
2,2.0,2.0,2.0,Entire home/apt,Hollywood,5.010635294
2,2.0,1.0,1.0,Entire home/apt,West Village,5.298317367
2,1.0,1.0,1.0,Entire home/apt,East Village,7.221105098
8,2.0,2.0,3.0,Entire home/apt,Lincoln Square,5.298317367
1,1.0,1.0,1.0,Private room,Williamsburg,4.997212274
1,1.0,1.0,1.0,Private room,Silver Lake,5.164785974
1,1.0,1.0,1.0,Private room,Harlem,5.298317367
2,0.0,1.0,1.0,Entire home/apt,West Village,5.416100402
1,1.0,1.0,1.0,Private room,Jamaica,3.555348061
3,0.0,1.0,1.0,Entire home/apt,Midtown East,5.010635294
4,3.0,1.5,3.0,Entire home/apt,Upper West Side,5.521460918
2,1.0,1.0,1.0,Entire home/apt,Western Addition/NOPA,4.905274778
4,2.0,1.0,2.0,Entire home/apt,Irving Park,4.844187086
2,0.0,1.0,1.0,Entire home/apt,Concourse,4.553876892
2,1.0,1.0,1.0,Private room,North Hollywood,4.262679877
6,2.0,2.0,4.0,Entire home/apt,Midtown East,5.693732139
2,1.0,1.5,1.0,Private room,Noe Valley,5.616771098
5,2.0,1.0,2.0,Entire home/apt,Chinatown,5.686975356
2,1.0,1.0,1.0,Entire home/apt,Pasadena,4.356708827
5,2.0,1.0,3.0,Entire home/apt,Lakeview,5.926926026
2,1.0,1.0,1.0,Private room,West Hollywood,5.010635294
6,3.0,1.0,3.0,Private room,Shaw,5.293304825
2,1.0,1.5,1.0,Private room,Crotona,4.17438727
2,1.0,2.0,1.0,Private room,Williamsburg,4.532599493
5,2.0,1.0,2.0,Entire home/apt,Hell's Kitchen,5.298317367
2,1.0,1.0,1.0,Private room,Long Beach,3.80666249
1,1.0,2.0,2.0,Shared room,West Ridge,3.218875825
4,2.0,2.0,2.0,Entire home/apt,Lincoln Square,5.192956851
2,1.0,1.5,1.0,Private room,Columbia Heights,4.248495242
1,1.0,1.0,1.0,Private room,Flatiron District,4.248495242
2,1.0,1.0,1.0,Private room,Flushing,4.317488114
2,0.0,1.0,2.0,Entire home/apt,Fort Greene,4.753590191
2,1.0,1.5,1.0,Private room,Valley Glen,3.931825633
5,2.0,2.0,3.0,Entire home/apt,Hollywood,5.59471138
5,2.0,1.0,3.0,Entire home/apt,South LA,4.65396035
1,1.0,1.0,1.0,Private room,Portage Park,4.17438727
4,2.0,1.0,2.0,Entire home/apt,Allston-Brighton,4.317488114
1,1.0,1.0,1.0,Private room,Bernal Heights,4.143134726
2,1.0,1.0,1.0,Private room,Chinatown,4.605170186
1,1.0,1.0,1.0,Private room,Allston-Brighton,3.401197382
2,1.0,1.5,1.0,Private room,North Hollywood,3.80666249
2,0.0,1.0,1.0,Entire home/apt,Long Beach,4.317488114
2,1.0,1.0,1.0,Private room,Baldwin Hills,4.382026635
2,1.0,1.0,1.0,Entire home/apt,Bedford-Stuyvesant,5.634789603
1,1.0,1.0,1.0,Private room,Potrero Hill,4.418840608
10,4.0,2.0,6.0,Entire home/apt,Lincoln Park,5.521460918
5,2.0,2.5,2.0,Entire home/apt,Hollywood,5.298317367
2,1.0,1.0,1.0,Private room,Marina Del Rey,4.48863637
4,1.0,1.0,1.0,Entire home/apt,Streeterville,5.38907173
2,1.0,1.0,1.0,Entire home/apt,Williamsburg,5.247024072
3,1.0,1.0,1.0,Entire home/apt,Williamsburg,5.075173815
2,1.0,1.0,1.0,Private room,North Hills West,4.007333185
4,2.0,3.0,2.0,Entire home/apt,Bernal Heights,5.988961417
2,1.0,1.0,1.0,Private room,Roxbury,4.17438727
4,2.0,1.0,2.0,Entire home/apt,South Robertson,5.288267031
3,1.0,2.5,1.0,Entire home/apt,Columbia Heights,4.828313737
2,1.0,2.0,1.0,Private room,Lakeview,4.043051268
2,0.0,1.0,1.0,Entire home/apt,Tribeca,5.857933154
3,2.0,1.0,2.0,Entire home/apt,Clinton Hill,5.043425117
4,2.0,1.0,2.0,Entire home/apt,Lincoln Park,4.718498871
4,2.0,2.0,2.0,Entire home/apt,West Hollywood,5.298317367
2,0.0,1.0,1.0,Entire home/apt,Western Addition/NOPA,4.941642423
6,3.0,2.0,3.0,Entire home/apt,West Town/Noble Square,5.634789603
2,1.0,1.0,1.0,Private room,Mid-City,4.382026635
1,1.0,1.0,1.0,Entire home/apt,Brooklyn Heights,4.976733742
1,1.0,1.0,1.0,Shared room,Crown Heights,4.49980967
2,1.0,1.0,1.0,Private room,Greenpoint,4.442651256
2,1.0,1.0,1.0,Entire home/apt,Westchester/Playa Del Rey,4.553876892
2,1.0,1.0,1.0,Private room,Del Rey,4.553876892
4,2.0,1.0,2.0,Entire home/apt,Upper East Side,5.393627546
2,1.0,1.0,1.0,Entire home/apt,Long Beach,4.86753445
2,1.0,1.0,1.0,Private room,Bushwick,3.951243719
6,1.0,1.0,2.0,Entire home/apt,Streeterville,5.164785974
3,1.0,1.0,2.0,Entire home/apt,Foggy Bottom,5.560681631
4,1.0,1.0,2.0,Entire home/apt,Marina,5.170483995
2,1.0,1.0,1.0,Entire home/apt,Venice,5.010635294
2,1.0,1.0,1.0,Private room,Upper West Side,4.605170186
9,3.0,1.0,4.0,Entire home/apt,East Harlem,5.370638028
4,0.0,1.0,1.0,Entire home/apt,Williamsburg,4.983606622
5,2.0,1.0,2.0,Entire home/apt,Williamsburg,4.941642423
2,0.0,1.0,1.0,Entire home/apt,Nolita,4.820281566
2,0.0,1.0,1.0,Entire home/apt,Upper West Side,4.828313737
2,1.0,1.0,1.0,Private room,Avondale,4.17438727
5,1.0,1.0,2.0,Entire home/apt,East Village,4.59511985
1,1.0,1.0,1.0,Shared room,Venice,4.49980967
1,1.0,1.0,1.0,Private room,Hell's Kitchen,4.605170186
4,1.0,1.0,1.0,Entire home/apt,West End,5.293304825
3,1.0,1.0,1.0,Private room,Logan Square,3.951243719
1,1.0,1.0,1.0,Private room,Crown Heights,3.555348061
4,2.0,1.0,2.0,Private room,Haight-Ashbury,4.934473933
4,2.0,1.0,2.0,Entire home/apt,Atwater Village,5.459585514
3,1.0,1.0,1.0,Entire home/apt,Eagle Rock,4.787491743
10,4.0,2.5,6.0,Entire home/apt,Jamaica Plain,6.354370041
4,1.0,1.0,1.0,Entire home/apt,Venice,5.003946306
1,1.0,1.0,1.0,Private room,Park Slope,4.86753445
4,1.0,1.0,2.0,Entire home/apt,Hollywood,4.605170186
3,0.0,1.0,1.0,Entire home/apt,Studio City,4.787491743
1,1.0,1.0,1.0,Shared room,Mid-Wilshire,3.401197382
2,1.0,1.0,1.0,Private room,Nob Hill,4.17438727
2,1.0,1.0,1.0,Private room,Williamsburg,3.63758616
4,2.0,1.0,4.0,Entire home/apt,Hamilton Heights,4.691347882
6,3.0,1.0,3.0,Entire home/apt,Flushing,5.010635294
2,1.0,1.0,1.0,Private room,Bay Ridge,3.761200116
7,3.0,1.0,3.0,Entire home/apt,East Flatbush,6.476972363
2,0.0,1.0,1.0,Private room,Bushwick,3.688879454
4,2.0,1.0,3.0,Entire home/apt,Mid-Wilshire,4.787491743
5,3.0,1.0,4.0,Entire home/apt,East Boston,4.941642423
5,2.0,2.0,2.0,Entire home/apt,Fenway/Kenmore,5.192956851
2,1.0,1.0,1.0,Private room,Bushwick,3.912023005
1,1.0,1.0,1.0,Private room,Flatbush,3.80666249
2,1.0,1.0,1.0,Private room,Bushwick,4.442651256
8,3.0,4.0,6.0,Entire home/apt,Malibu,6.214608098
2,0.0,1.0,1.0,Entire home/apt,Upper East Side,4.905274778
4,1.0,1.0,1.0,Entire home/apt,Downtown,4.905274778
2,1.0,1.0,1.0,Entire home/apt,Upper West Side,3.912023005
5,1.0,1.0,2.0,Entire home/apt,Near Northeast/H Street Corridor,4.584967479
2,1.0,1.5,1.0,Private room,Redondo Beach,4.442651256
2,1.0,1.0,1.0,Private room,Ridgewood,3.80666249
7,2.0,1.0,3.0,Entire home/apt,Hollywood,5.342334252
2,1.0,1.0,1.0,Private room,Culver City,4.382026635
2,1.0,1.0,1.0,Entire home/apt,Studio City,4.248495242
3,0.0,1.0,1.0,Entire home/apt,Bedford-Stuyvesant,4.605170186
2,1.0,1.0,1.0,Entire home/apt,Burbank,4.007333185
2,1.0,1.0,1.0,Private room,Clinton Hill,4.605170186
2,0.0,1.0,1.0,Entire home/apt,Upper West Side,4.94875989
2,1.0,1.0,1.0,Private room,Trinidad,4.442651256
2,1.0,1.0,1.0,Private room,Chelsea,4.219507705
2,1.0,1.0,1.0,Private room,Jamaica Plain,4.510859507
2,1.0,1.0,2.0,Private room,Torrance,4.007333185
2,1.0,1.0,1.0,Entire home/apt,Chelsea,5.010635294
6,2.0,2.0,2.0,Entire home/apt,South Loop/Printers Row,4.828313737
4,0.0,1.0,2.0,Entire home/apt,Manhattan,4.997212274
3,1.0,1.0,1.0,Private room,Humboldt Park,4.17438727
14,4.0,3.5,7.0,Entire home/apt,River West,6.396929655
2,1.0,1.0,1.0,Entire home/apt,South End,5.370638028
3,0.0,1.0,1.0,Entire home/apt,Hermon,4.442651256
2,1.0,2.0,1.0,Private room,Crown Heights,3.931825633
3,1.0,1.0,2.0,Entire home/apt,Soho,5.272999559
2,1.0,1.0,1.0,Entire home/apt,Alphabet City,4.605170186
3,1.0,1.0,2.0,Entire home/apt,Upper West Side,5.616771098
3,0.0,1.0,1.0,Entire home/apt,Downtown,4.828313737
1,1.0,1.0,1.0,Private room,Chinatown,4.317488114
2,4.0,1.0,1.0,Private room,Sunset Park,4.094344562
2,1.0,1.0,1.0,Entire home/apt,East Harlem,4.976733742
2,0.0,1.0,1.0,Entire home/apt,Chelsea,5.010635294
6,2.0,1.0,3.0,Entire home/apt,Hamilton Heights,5.298317367
2,1.0,1.0,1.0,Private room,Riverdale,3.988984047
2,1.0,1.0,1.0,Private room,Avondale,4.094344562
2,1.0,1.0,1.0,Private room,Allston-Brighton,4.077537444
5,1.0,1.0,1.0,Entire home/apt,Downey,4.744932128
8,3.0,2.0,4.0,Entire home/apt,Long Beach,5.703782475
8,4.0,2.5,4.0,Entire home/apt,Park Slope,6.897704943
5,2.0,1.0,3.0,Entire home/apt,Hollywood Hills,5.433722004
2,1.0,1.0,1.0,Entire home/apt,River North,4.941642423
4,1.0,1.0,1.0,Entire home/apt,Mid-Wilshire,4.317488114
4,2.0,1.0,2.0,Entire home/apt,Nob Hill,5.703782475
4,1.0,1.0,2.0,Entire home/apt,Astoria,5.192956851
2,1.0,1.0,1.0,Entire home/apt,Richmond District,6.204557763
4,2.0,1.0,2.0,Entire home/apt,Williamsburg,5.129898715
2,1.0,1.0,1.0,Private room,Ridgewood,4.369447852
5,1.0,1.0,2.0,Entire home/apt,Hollywood,5.129898715
4,1.0,1.0,2.0,Entire home/apt,East Harlem,4.709530201
2,1.0,1.0,2.0,Entire home/apt,Astoria,4.59511985
4,1.0,1.0,2.0,Entire home/apt,Adams Morgan,4.605170186
1,1.0,1.0,1.0,Private room,Crown Heights,3.784189634
2,1.0,1.0,1.0,Private room,Sunnyside,4.905274778
3,1.0,1.0,2.0,Entire home/apt,East Harlem,4.744932128
2,1.0,1.5,1.0,Entire home/apt,South End,5.010635294
2,1.0,1.0,1.0,Entire home/apt,Bloomingdale,4.605170186
1,1.0,1.5,1.0,Private room,Fort Greene,4.564348191
2,1.0,1.0,1.0,Private room,Bay Ridge,4.317488114
2,1.0,3.0,1.0,Private room,Chinatown,4.077537444
2,1.0,1.0,1.0,Private room,East Harlem,4.605170186
4,2.0,1.0,2.0,Entire home/apt,Logan Square,4.859812404
2,1.0,1.0,1.0,Private room,Washington Heights,3.688879454
9,2.0,1.5,3.0,Entire home/apt,Venice,5.616771098
2,1.0,1.0,1.0,Entire home/apt,Mission District,5.298317367
1,1.0,1.0,1.0,Private room,Upper East Side,4.605170186
3,1.0,1.0,1.0,Entire home/apt,West End,4.442651256
2,1.0,1.0,1.0,Private room,East Village,5.030437921
2,1.0,1.0,2.0,Entire home/apt,Mid-Wilshire,4.442651256
2,1.0,1.0,1.0,Entire home/apt,Santa Monica,4.859812404
3,1.0,1.0,1.0,Private room,Near West Side,4.007333185
6,3.0,2.0,4.0,Entire home/apt,Bernal Heights,5.703782475
1,1.0,1.0,1.0,Private room,Long Beach,4.094344562
1,1.0,1.0,1.0,Private room,Western Addition/NOPA,4.828313737
5,3.0,2.5,2.0,Entire home/apt,The Castro,6.214608098
4,2.0,1.5,2.0,Entire home/apt,Foggy Bottom,5.521460918
2,1.0,1.0,1.0,Private room,Norwood Park,3.555348061
4,2.0,1.5,2.0,Entire home/apt,Deanwood,5.192956851
4,3.0,2.0,3.0,Entire home/apt,Silver Lake,5.241747015
2,1.0,1.0,1.0,Entire home/apt,Greenpoint,4.727387819
2,1.0,1.0,1.0,Private room,Financial District,4.442651256
5,2.0,1.0,2.0,Entire home/apt,Silver Lake,4.304065093
5,1.0,1.0,2.0,Entire home/apt,Alphabet City,4.59511985
2,1.0,1.0,1.0,Entire home/apt,Lower East Side,5.521460918
5,2.0,1.0,3.0,Entire home/apt,Bushwick,4.941642423
4,2.0,2.5,2.0,Entire home/apt,Palisades,7.313220387
6,2.0,1.0,4.0,Entire home/apt,Downtown Brooklyn,5.472270674
2,1.0,1.0,1.0,Entire home/apt,Brightwood,4.248495242
3,1.0,1.0,2.0,Private room,Allerton,3.63758616
2,1.0,1.0,1.0,Entire home/apt,South End,5.220355825
3,1.0,1.0,1.0,Entire home/apt,Williamsburg,5.298317367
2,1.0,1.5,1.0,Private room,East Village,4.49980967
6,3.0,1.5,3.0,Entire home/apt,Hollywood,5.38907173
4,1.0,1.0,1.0,Entire home/apt,Hell's Kitchen,5.075173815
6,2.0,1.0,3.0,Entire home/apt,Bushwick,5.298317367
2,1.0,1.0,1.0,Entire home/apt,Excelsior,5.010635294
6,3.0,2.5,4.0,Entire home/apt,Mission District,6.745236349
1,1.0,1.0,1.0,Private room,Crown Heights,4.094344562
4,1.0,1.0,2.0,Entire home/apt,Bridgeport,4.248495242
5,2.0,2.0,3.0,Entire home/apt,South Pasadena,4.553876892
3,1.0,1.0,1.0,Entire home/apt,Westside,4.787491743
2,1.0,1.0,1.0,Private room,Richmond District,4.59511985
4,1.0,1.0,2.0,Entire home/apt,Hollywood,4.584967479
9,3.0,2.5,7.0,Entire home/apt,Gowanus,5.991464547
3,1.0,1.0,1.0,Entire home/apt,Astoria,4.553876892
6,2.0,2.0,3.0,Entire home/apt,Streeterville,5.991464547
1,1.0,1.0,1.0,Private room,Silver Lake,4.248495242
4,2.0,2.5,2.0,Private room,Nob Hill,6.396929655
1,1.0,1.0,1.0,Private room,Fenway/Kenmore,4.094344562
8,3.0,1.5,4.0,Entire home/apt,Flatbush,5.192956851
4,2.0,1.0,2.0,Entire home/apt,Hell's Kitchen,5.703782475
3,2.0,1.0,2.0,Entire home/apt,Santa Monica,5.135798437
2,1.0,2.0,1.0,Private room,Bedford-Stuyvesant,4.248495242
1,1.0,1.0,1.0,Private room,Glendale,3.912023005
2,1.0,1.0,1.0,Private room,Long Beach,3.80666249
4,2.0,1.0,2.0,Entire home/apt,Alphabet City,5.293304825
3,0.0,1.0,3.0,Entire home/apt,Midtown,5.192956851
4,1.0,1.0,2.0,Entire home/apt,Williamsburg,4.976733742
2,1.0,1.0,1.0,Entire home/apt,Greenwich Village,5.075173815
4,0.0,1.0,2.0,Entire home/apt,Hell's Kitchen,5.323009979
2,1.0,1.0,1.0,Entire home/apt,Downtown Crossing,4.990432587
1,1.0,1.0,1.0,Shared room,East Harlem,3.526360525
2,1.0,1.0,1.0,Private room,Bushwick,4.234106505
4,2.0,1.0,2.0,Entire home/apt,Capitol Hill,4.86753445
2,1.0,1.0,1.0,Private room,Bushwick,3.761200116
3,1.0,1.0,1.0,Private room,West Hollywood,5.099866428
